hh_id,hh_cms_zone_gp,participation_group,signup_platform,diary_platform,num_days_complete,num_days_complete_weekday,num_days_complete_weekend,num_complete_mon,num_complete_tue,num_complete_wed,num_complete_thu,num_complete_fri,num_complete_sat,num_complete_sun,num_people,r_num_people,num_adults,num_kids,num_students,num_workers,num_vehicles,r_num_vehicles,num_trips,income_broad,primary_language,residence_type,residence_rent_own,home_county,vehicle_change,reduced_veh_1,reduced_veh_2,reduced_veh_3,reduced_veh_4,reduced_veh_5,reduced_veh_6,reduced_veh_7,reduced_veh_8,reduced_veh_997,increased_veh_1,increased_veh_2,increased_veh_3,increased_veh_4,increased_veh_5,increased_veh_6,increased_veh_7,increased_veh_8,increased_veh_997,ev_typical_charge_1,ev_typical_charge_2,ev_typical_charge_3,ev_typical_charge_4,ev_typical_charge_5,ev_typical_charge_6,ev_typical_charge_7,ev_typical_charge_997,ev_purchase,ev_purchase_barriers_1,ev_purchase_barriers_2,ev_purchase_barriers_3,ev_purchase_barriers_4,ev_purchase_barriers_5,num_bicycles,bicycle_type_1,bicycle_type_2,bicycle_type_997,bike_change,reduced_bike_1,reduced_bike_2,reduced_bike_3,reduced_bike_4,reduced_bike_5,reduced_bike_6,reduced_bike_7,reduced_bike_8,reduced_bike_997,increased_bike_1,increased_bike_2,increased_bike_3,increased_bike_4,increased_bike_5,increased_bike_6,increased_bike_7,increased_bike_8,increased_bike_9,increased_bike_997,bike_store_1,bike_store_2,bike_store_3,bike_store_4,bike_store_5,bike_store_6,bike_store_8,bike_store_9,bike_store_997,num_scooters,scooter_typical_charge_1,scooter_typical_charge_2,scooter_typical_charge_4,scooter_typical_charge_5,scooter_typical_charge_6,scooter_typical_charge_7,scooter_typical_charge_997,packages,hh_weight,new_num_people,new_num_adults,new_num_kids,new_num_vehicles,new_num_workers,new_income_broad,new_residence_type,new_num_students,new_residence_rent_own
22145321,7,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,4,4,4,0,0,2,1,1,35,3,997,5,1,36081,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,995,995,995,995,995,3,1,0,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,1,2956.603579,4,4,0,1,2,2,5,0,1
22145324,7,1,browser,browser,1,1,0,0,1,0,0,0,0,0,2,2,2,0,0,2,2,2,4,5,1,1,1,36081,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1,1,1,0,0,2,1,0,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,2,125.4605696,2,2,0,2,2,5,1,0,1
22145329,7,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,2,2,2,0,0,1,1,1,25,3,3,2,2,36081,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,285.1914744,2,2,0,1,1,2,2,0,2
22145332,1,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,3,3,2,1,0,2,0,0,86,5,1,4,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1,0,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,2,246.374896,3,2,1,0,2,5,4,0,2
22145335,1,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,2,2,1,1,0,1,0,0,30,3,1,4,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,7,928.5891906,2,1,1,0,1,2,4,0,2
22145346,1,3,browser,rmove,7,5,2,1,1,1,1,1,1,1,1,1,1,0,0,1,2,2,99,2,1,5,2,36005,1,0,0,0,1,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,2,1,0,0,2,995,995,995,995,995,995,995,995,995,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,995,995,995,995,995,995,995,995,2,1093.298741,1,1,0,2,1,1,5,0,2
22145349,1,3,browser,rmove,7,5,2,1,1,1,1,1,1,1,2,2,2,0,0,2,1,1,29,4,1,5,2,36005,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,0,0,0,0,1,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,79.22404177,2,2,0,1,2,3,5,0,2
22145351,1,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,2,2,2,0,0,1,1,1,43,5,1,5,4,36005,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,0,1,0,0,0,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,3065.082598,2,2,0,1,1,5,5,0,4
22145363,2,3,browser,rmove,4,2,2,1,0,1,0,0,1,1,2,2,2,0,0,2,0,0,43,5,1,5,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,0,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,2123.418619,2,2,0,0,2,5,5,0,2
22145372,1,1,browser,browser,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,2,1,1,4,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,0,0,0,0,0,0,1,152.1719799,1,1,0,0,1,1,1,0,1
22145387,8,9,rmove,rmove,6,4,2,0,1,1,1,1,1,1,4,4,2,2,0,1,2,2,55,4,1,1,1,36085,1,1,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,995,995,995,995,995,3,1,0,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,2,50.69615094,4,2,2,2,1,4,1,0,1
22145403,8,3,browser,rmove,4,3,1,1,1,0,1,0,0,1,2,2,2,0,0,1,2,2,26,4,1,1,2,36085,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,0,0,0,0,1,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,73.75914988,2,2,0,2,1,3,1,0,2
22145414,8,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,3,3,2,1,0,2,1,1,52,5,1,1,1,36085,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,3,1,0,0,2,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,2,124.8043931,3,2,1,1,2,5,1,0,1
22145417,3,3,browser,rmove,6,5,1,1,1,1,1,1,0,1,3,3,3,0,0,1,0,0,45,2,1,3,2,36047,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,4,836.1211098,3,3,0,0,1,1,3,0,2
22145420,10,9,rmove,rmove,4,4,0,1,1,1,0,1,0,0,2,2,2,0,0,2,1,1,42,6,1,5,2,36061,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,814.1315572,2,2,0,1,2,6,5,0,2
22145434,3,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,6,5,4,2,0,2,1,1,44,999,3,2,4,36047,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,2746.016427,6,4,2,1,2,8,2,0,4
22145437,3,3,browser,rmove,4,3,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,5,2,36047,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,997,325.1713713,1,1,0,0,0,1,5,0,2
22145443,3,3,browser,rmove,6,4,2,1,0,1,1,1,1,1,4,4,2,2,0,2,1,1,27,8,1,5,2,36047,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,995,995,995,995,995,2,1,0,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,3,143.1424964,4,2,1,1,2,8,1,1,1
22145447,3,9,rmove,rmove,6,4,2,1,0,1,1,1,1,1,2,2,2,0,0,2,0,0,39,5,1,3,2,36047,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1,0,0,2,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,2,278.809377,2,2,0,0,2,5,1,0,1
22145448,3,9,rmove,rmove,5,4,1,1,1,0,1,1,0,1,2,2,2,0,0,1,0,0,25,1,1,4,2,36047,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,1,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,120.8984804,2,2,0,0,1,1,4,0,2
22145452,3,3,browser,rmove,7,5,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,39,1,1,4,2,36047,2,995,995,995,995,995,995,995,995,995,0,0,0,0,0,1,1,0,0,995,995,995,995,995,995,995,995,2,995,995,995,995,995,1,1,0,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,1,206.3852265,1,1,0,1,0,1,4,0,2
22145456,3,3,browser,rmove,7,5,2,1,1,1,1,1,1,1,2,2,2,0,0,1,0,0,39,4,1,4,2,36047,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,1,0,0,2,995,995,995,995,995,995,995,995,995,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,995,995,995,995,995,995,995,995,2,1324.184784,2,2,0,0,1,4,4,0,2
22145466,5,1,browser,browser,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,6,1,5,1,36081,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,108.2609015,1,1,0,0,1,7,5,0,1
22145480,9,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,2,2,2,0,0,2,1,1,44,3,1,5,1,36081,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,45.00426875,2,2,0,1,2,3,5,0,1
22145483,5,1,browser,browser,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,997,999,36081,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,242.1956876,1,1,0,0,0,1,997,0,999
22145484,9,3,browser,rmove,7,5,2,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,102,4,1,5,2,36081,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,89.92891678,1,1,0,0,1,3,5,0,2
22145485,5,9,rmove,rmove,6,5,1,1,1,1,1,1,0,1,4,4,2,2,0,2,1,1,51,3,1,5,2,36081,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,0,0,1,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,3,55.62183081,4,2,2,1,2,2,5,0,2
22145486,3,3,browser,rmove,6,4,2,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,27,5,1,5,2,36047,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,824.8568383,1,1,0,0,1,5,5,0,2
22145491,5,3,browser,rmove,7,5,2,1,1,1,1,1,1,1,2,2,2,0,0,1,0,0,9,2,1,5,997,36081,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,71.87333835,2,2,0,0,1,1,5,0,997
22145499,10,3,browser,rmove,5,4,1,1,1,1,0,1,0,1,3,3,3,0,0,1,1,1,37,4,3,4,2,36061,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,1051.122824,3,3,0,1,1,3,4,0,2
22145509,5,9,rmove,rmove,6,4,2,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,33,3,1,4,2,36081,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,0,0,0,0,1,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,146.3691197,1,1,0,1,1,2,1,0,1
22145511,10,1,browser,browser,1,1,0,0,0,1,0,0,0,0,4,4,2,2,1,2,0,0,2,999,1,4,2,36061,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1,0,0,2,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,1,2399.652436,4,2,2,0,2,8,4,1,2
22145519,10,1,browser,browser,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,4,5,1,5,1,36061,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,546.7420518,1,1,0,0,1,5,5,0,1
22145523,10,5,call,call,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,3,1,1,5,2,36061,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,9914.693601,1,1,0,0,0,1,5,0,2
22145528,10,1,browser,browser,1,1,0,0,0,1,0,0,0,0,6,5,5,1,0,2,2,2,3,8,1,5,1,36061,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,4,995,995,995,995,995,1,1,0,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,3,276.5407377,6,5,1,2,2,8,5,0,1
22145543,9,9,rmove,rmove,6,5,1,1,1,1,1,1,0,1,3,3,2,1,0,1,1,1,41,5,1,5,1,36081,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1,1,1,0,0,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,45.21560616,3,2,1,1,1,5,5,0,1
22145544,9,3,browser,rmove,7,5,2,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,3,1,4,2,36081,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,1,0,0,2,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,1,89.9432539,1,1,0,0,1,2,4,0,2
22145545,9,3,browser,rmove,6,5,1,1,1,1,1,1,0,1,3,3,3,0,1,3,1,1,23,2,1,4,2,36081,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,29.93332333,3,4,0,1,3,1,1,0,4
22145547,9,3,browser,rmove,6,5,1,1,1,1,1,1,0,1,3,3,2,1,0,2,1,1,17,4,1,5,1,36081,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1,1,1,0,1,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,44.85353474,3,2,1,1,2,3,5,0,1
22145553,2,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,2,2,2,0,0,2,1,1,40,4,1,5,2,36005,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,1,1,0,0,1,0,1,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,1,1,0,0,1,0,0,0,0,0,995,995,995,995,995,995,995,2,491.1086299,2,2,0,1,2,3,1,0,1
22145558,9,9,rmove,rmove,5,3,2,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,47,2,3,5,1,36081,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,87.57724719,1,2,0,1,1,2,5,0,1
22145559,9,3,browser,rmove,6,4,2,1,1,1,1,0,1,1,2,2,2,0,0,1,0,0,16,1,1,4,2,36081,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,44.99617298,2,2,0,0,1,1,4,0,2
22145574,2,9,rmove,rmove,2,1,1,0,0,1,0,0,0,1,3,3,3,0,1,2,1,1,38,5,1,1,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,139.9235584,3,3,0,1,2,5,1,1,2
22145577,2,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,3,3,3,0,0,2,2,2,39,5,1,3,1,36005,2,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,1,1,0,995,995,995,995,995,995,995,995,1,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,255.7114942,3,3,0,2,2,5,3,0,1
22145578,2,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,4,4,2,2,0,2,2,2,1,4,1,1,1,36005,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,1,1,0,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,2,57.20996885,4,2,2,2,2,4,1,0,1
22145587,2,3,browser,rmove,4,4,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,25,3,1,4,1,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,132.6638437,1,1,0,0,1,1,4,0,1
22145603,6,3,browser,rmove,7,5,2,1,1,1,1,1,1,1,3,3,3,0,0,3,0,0,68,5,1,4,2,36061,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,0,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,1,87.64698452,3,3,0,0,3,5,1,0,1
22145608,6,3,browser,rmove,7,5,2,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,23,999,1,5,2,36061,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,131.2268138,1,1,0,0,1,8,5,0,2
22145611,6,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,4,4,2,2,0,2,1,1,77,6,1,5,1,36061,2,995,995,995,995,995,995,995,995,995,0,0,0,0,0,1,0,0,0,995,995,995,995,995,995,995,995,2,995,995,995,995,995,2,1,0,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,3,134.1588231,4,2,2,1,2,7,5,0,1
22145632,6,3,browser,rmove,7,5,2,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,33,4,1,5,2,36061,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,1,0,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,1,763.7296672,1,1,0,0,1,3,5,0,2
22145635,6,3,browser,rmove,4,2,2,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,35,3,1,5,2,36061,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,1,1,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,100.9217604,1,1,0,0,0,2,5,0,2
22145637,4,9,rmove,rmove,5,3,2,1,1,0,1,0,1,1,3,3,1,2,0,1,0,0,80,5,4,4,1,36047,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,1,0,0,2,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,1,571.8398003,3,1,2,0,1,5,4,0,1
22145640,2,1,browser,browser,1,1,0,0,0,0,1,0,0,0,6,5,5,1,0,2,3,3,0,1,1,3,4,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,1,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,1142.894201,6,5,1,3,2,1,3,0,4
22145641,9,9,rmove,rmove,6,4,2,1,1,1,0,1,1,1,2,2,2,0,0,1,0,0,22,1,2,3,2,36081,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,2156.5,2,2,0,0,1,1,3,0,2
